game_id,season,season_type,week,kickoff_utc,kickoff_epoch,home_team_id,home_team_name,home_team_school,away_team_id,away_team_name,away_team_school,home_points,away_points,home_margin,home_division,away_division,home_conference,away_conference,cross_division,neutral_site,venue_name,venue_city,venue_state,competition_type,conference_competition,overtime,source_authority,source_authority_tier,source_url,source_raw_sha256,tier_1_corroboration
ESPN-2025-401757219,2025,REGULAR_SEASON,1,2025-08-28T23:00:00Z,1756422000,48,Delaware Blue Hens,Delaware,2169,Delaware State Hornets,Delaware State,35,17,18,FBS,FCS,Conference USA,Mid-Eastern Athletic Conference,True,False,Delaware Stadium,Newark,DE,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401761588,2025,REGULAR_SEASON,1,2025-08-28T23:00:00Z,1756422000,2433,UL Monroe Warhawks,UL Monroe,2598,Saint Francis Red Flash,Saint Francis,29,0,29,FBS,FCS,Sun Belt Conference,Northeast Conference,True,False,Malone Stadium,Monroe,LA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401762789,2025,REGULAR_SEASON,1,2025-08-28T23:00:00Z,1756422000,2006,Akron Zips,Akron,2751,Wyoming Cowboys,Wyoming,0,10,-10,FBS,FBS,Mid-American Conference,Mountain West Conference,False,False,InfoCision Stadium,Akron,OH,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752674,2025,REGULAR_SEASON,1,2025-08-28T23:30:00Z,1756423800,142,Missouri Tigers,Missouri,2110,Central Arkansas Bears,Central Arkansas,61,6,55,FBS,FCS,Southeastern Conference,United Athletic Conference,True,False,Memorial Stadium,Columbia,MO,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401754517,2025,REGULAR_SEASON,1,2025-08-28T23:30:00Z,1756423800,150,Duke Blue Devils,Duke,2210,Elon Phoenix,Elon,45,17,28,FBS,FCS,Atlantic Coast Conference,Coastal Athletic Association,True,False,Wallace Wade Stadium,Durham,NC,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401756876,2025,REGULAR_SEASON,1,2025-08-28T23:30:00Z,1756423800,197,Oklahoma State Cowboys,Oklahoma State,2630,UT Martin Skyhawks,UT Martin,27,7,20,FBS,FCS,Big 12 Conference,Ohio Valley Conference,True,False,Boone Pickens Stadium,Stillwater,OK,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752793,2025,REGULAR_SEASON,1,2025-08-29T00:00:00Z,1756425600,135,Minnesota Golden Gophers,Minnesota,2084,Buffalo Bulls,Buffalo,23,10,13,FBS,FBS,Big Ten Conference,Mid-American Conference,False,False,Huntington Bank Stadium,Minneapolis,MN,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401756852,2025,REGULAR_SEASON,1,2025-08-29T00:00:00Z,1756425600,248,Houston Cougars,Houston,2617,Stephen F. Austin Lumberjacks,Stephen F. Austin,27,0,27,FBS,FCS,Big 12 Conference,Southland Conference,True,False,TDECU Stadium,Houston,TX,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401762430,2025,REGULAR_SEASON,1,2025-08-29T00:30:00Z,1756427400,5,UAB Blazers,UAB,2011,Alabama State Hornets,Alabama State,52,42,10,FBS,FCS,American Conference,Southwestern Athletic Conference,True,False,Protective Stadium,Birmingham,AL,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752796,2025,REGULAR_SEASON,1,2025-08-29T01:00:00Z,1756429200,2132,Cincinnati Bearcats,Cincinnati,158,Nebraska Cornhuskers,Nebraska,17,20,-3,FBS,FBS,Big 12 Conference,Big Ten Conference,False,True,Arrowhead Stadium,Kansas City,MO,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401762791,2025,REGULAR_SEASON,1,2025-08-29T01:00:00Z,1756429200,275,Wisconsin Badgers,Wisconsin,193,Miami (OH) RedHawks,Miami (OH),17,0,17,FBS,FBS,Big Ten Conference,Mid-American Conference,False,False,Camp Randall Stadium,Madison,WI,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401760357,2025,REGULAR_SEASON,1,2025-08-29T02:00:00Z,1756432800,21,San Diego State Aztecs,San Diego State,2619,Stony Brook Seawolves,Stony Brook,42,0,42,FBS,FCS,Mountain West Conference,Coastal Athletic Association,True,False,Snapdragon Stadium,San Diego,CA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250828&groups=80&limit=400,560d7d1cda012acfe95f1e98ded748fbf77560cb5e912c321d923c75ab7aef79,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401762432,2025,REGULAR_SEASON,1,2025-08-29T22:00:00Z,1756504800,349,Army Black Knights,Army,2627,Tarleton State Texans,Tarleton State,27,30,-3,FBS,FCS,American Conference,United Athletic Conference,True,False,Michie Stadium,West Point,NY,REGULAR_SEASON,False,True,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752802,2025,REGULAR_SEASON,1,2025-08-29T23:00:00Z,1756508400,127,Michigan State Spartans,Michigan State,2711,Western Michigan Broncos,Western Michigan,23,6,17,FBS,FBS,Big Ten Conference,Mid-American Conference,False,False,Spartan Stadium,East Lansing,MI,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401754374,2025,REGULAR_SEASON,1,2025-08-29T23:00:00Z,1756508400,154,Wake Forest Demon Deacons,Wake Forest,338,Kennesaw State Owls,Kennesaw State,10,9,1,FBS,FBS,Atlantic Coast Conference,Conference USA,False,False,Allegacy Federal Credit Union Stadium,Winston-Salem,NC,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401761589,2025,REGULAR_SEASON,1,2025-08-29T23:00:00Z,1756508400,2429,Charlotte 49ers,Charlotte,2026,App State Mountaineers,App State,11,34,-23,FBS,FBS,American Conference,Sun Belt Conference,False,True,Bank of America Stadium,Charlotte,NC,REGULAR_SEASON:Duke’s Mayo Classic,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752795,2025,REGULAR_SEASON,1,2025-08-29T23:30:00Z,1756510200,356,Illinois Fighting Illini,Illinois,2710,Western Illinois Leathernecks,Western Illinois,52,3,49,FBS,FCS,Big Ten Conference,Ohio Valley Conference,True,False,Gies Memorial Stadium,Champaign,IL,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401756854,2025,REGULAR_SEASON,1,2025-08-29T23:30:00Z,1756510200,2305,Kansas Jayhawks,Kansas,2681,Wagner Seahawks,Wagner,46,7,39,FBS,FCS,Big 12 Conference,Northeast Conference,True,False,David Booth Kansas Memorial Stadium,Lawrence,KS,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752667,2025,REGULAR_SEASON,1,2025-08-30T00:00:00Z,1756512000,239,Baylor Bears,Baylor,2,Auburn Tigers,Auburn,24,38,-14,FBS,FBS,Big 12 Conference,Southeastern Conference,False,False,McLane Stadium,Waco,TX,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401754375,2025,REGULAR_SEASON,1,2025-08-30T00:00:00Z,1756512000,38,Colorado Buffaloes,Colorado,59,Georgia Tech Yellow Jackets,Georgia Tech,20,27,-7,FBS,FBS,Big 12 Conference,Atlantic Coast Conference,False,False,Folsom Field,Boulder,CO,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401766898,2025,REGULAR_SEASON,1,2025-08-30T00:15:00Z,1756512900,2229,Florida International Panthers,Florida International,2065,Bethune-Cookman Wildcats,Bethune-Cookman,42,9,33,FBS,FCS,Conference USA,Southwestern Athletic Conference,True,False,Pitbull Stadium,Miami,FL,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401757224,2025,REGULAR_SEASON,1,2025-08-30T01:30:00Z,1756517400,2534,Sam Houston Bearkats,Sam Houston,2439,UNLV Rebels,UNLV,21,38,-17,FBS,FBS,Conference USA,Mountain West Conference,False,False,Shell Energy Stadium,Houston,TX,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401760358,2025,REGULAR_SEASON,1,2025-08-30T02:30:00Z,1756521000,23,San José State Spartans,San José State,2117,Central Michigan Chippewas,Central Michigan,14,16,-2,FBS,FBS,Mountain West Conference,Mid-American Conference,False,False,CEFCU Stadium,San Jose,CA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250829&groups=80&limit=400,e0fa252e2640defdcaffe76eba7985cc3d002db82505373d0b483da2b500087a,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752673,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,2572,Southern Miss Golden Eagles,Southern Miss,344,Mississippi State Bulldogs,Mississippi State,17,34,-17,FBS,FBS,Sun Belt Conference,Southeastern Conference,False,False,M. M. Roberts Stadium,Hattiesburg,MS,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752676,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,2633,Tennessee Volunteers,Tennessee,183,Syracuse Orange,Syracuse,45,26,19,FBS,FBS,Southeastern Conference,Atlantic Coast Conference,False,True,Mercedes-Benz Stadium,Atlanta,GA,REGULAR_SEASON:Aflac Kickoff,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752677,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,194,Ohio State Buckeyes,Ohio State,251,Texas Longhorns,Texas,14,7,7,FBS,FBS,Big Ten Conference,Southeastern Conference,False,False,Ohio Stadium,Columbus,OH,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752797,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,120,Maryland Terrapins,Maryland,2226,Florida Atlantic Owls,Florida Atlantic,39,7,32,FBS,FBS,Big Ten Conference,American Conference,False,False,SECU Stadium,College Park,MD,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752801,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,2509,Purdue Boilermakers,Purdue,2050,Ball State Cardinals,Ball State,31,0,31,FBS,FBS,Big Ten Conference,Mid-American Conference,False,False,Ross-Ade Stadium,West Lafayette,IN,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401752803,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,2655,Tulane Green Wave,Tulane,77,Northwestern Wildcats,Northwestern,23,3,20,FBS,FBS,American Conference,Big Ten Conference,False,False,Yulman Stadium,New Orleans,LA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401754520,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,221,Pittsburgh Panthers,Pittsburgh,2184,Duquesne Dukes,Duquesne,61,9,52,FBS,FCS,Atlantic Coast Conference,Northeast Conference,True,False,Acrisure Stadium,Pittsburgh,PA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401762434,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,2426,Navy Midshipmen,Navy,2678,VMI Keydets,VMI,52,7,45,FBS,FCS,American Conference,Southern Conference,True,False,Navy-Marine Corps Memorial Stadium,Annapolis,MD,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
ESPN-2025-401762792,2025,REGULAR_SEASON,1,2025-08-30T16:00:00Z,1756569600,2309,Kent State Golden Flashes,Kent State,2771,Merrimack Warriors,Merrimack,21,17,4,FBS,FCS,Mid-American Conference,FCS Independents,True,False,Zoeller Field at Dix Stadium,Kent,OH,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20250830&groups=80&limit=400,79394d11a57f6bb07c663ef0d2ec6ca3177b28154fcd19e3c7f1a7d84d779b45,TIER_1_SOURCE_STALE_FOR_SEASON
